Step Temp Density Press 
       0            1         0.05    0.0499875 
     100    1.0437907         0.05  0.046797199 
     200    1.1422269         0.05  0.054408224 
     300    1.1691316         0.05  0.053694471 
     400    1.1869981         0.05   0.05196857 
     500    1.1961117         0.05  0.052139181 
     600      1.20154         0.05  0.051691165 
     700    1.2120543         0.05  0.051738333 
     800    1.2158676         0.05  0.055184803 
     900    1.2233635         0.05  0.051525273 
    1000     1.223696         0.05  0.052563405 
    1100    1.2334295         0.05   0.05078378 
    1200    1.2389247         0.05   0.05336756 
    1300    1.2354546         0.05  0.052917948 
    1400    1.2376993         0.05  0.052487489 
    1500    1.2384786         0.05  0.051659562 
    1600    1.2364493         0.05   0.05235122 
    1700    1.2390761         0.05  0.052017462 
    1800    1.2456913         0.05  0.055296378 
    1900    1.2422285         0.05  0.050650695 
    2000    1.2361084         0.05  0.053482217 
    2100    1.2434766         0.05  0.055796583 
    2200    1.2489568         0.05  0.053412059 
    2300    1.2414329         0.05  0.052382649 
    2400    1.2363316         0.05  0.056945497 
    2500    1.2456515         0.05  0.056074586 
    2600    1.2453888         0.05  0.054562008 
    2700    1.2480028         0.05  0.053063848 
    2800    1.2504068         0.05   0.05278411 
    2900    1.2498865         0.05  0.052540106 
    3000    1.2495261         0.05  0.053379469 
    3100    1.2559883         0.05  0.052495996 
    3200    1.2570505         0.05  0.054379518 
    3300    1.2480852         0.05  0.055224354 
    3400    1.2516045         0.05  0.052997109 
    3500    1.2530766         0.05  0.052768678 
    3600    1.2451169         0.05  0.055075518 
    3700    1.2528612         0.05    0.0532207 
    3800    1.2502754         0.05  0.054110073 
    3900    1.2479435         0.05  0.052532852 
    4000    1.2532917         0.05  0.050555913 
    4100    1.2509605         0.05   0.05524179 
    4200    1.2525594         0.05  0.052324586 
    4300    1.2473854         0.05  0.053293439 
    4400    1.2516142         0.05  0.054342274 
    4500    1.2429434         0.05  0.053422676 
    4600    1.2428104         0.05  0.056798945 
    4700    1.2449849         0.05  0.052844952 
    4800    1.2526042         0.05  0.054667811 
    4900    1.2428258         0.05  0.054755012 
    5000    1.2493304         0.05  0.053162848 
