Step Temp Density Press 
       0            3            1   -1.1280513 
     100    1.5922741            1    8.9852341 
     200    1.5864781            1    9.0507509 
     300    1.5944583            1    8.9654014 
     400    1.6031468            1    8.9120941 
     500    1.5909622            1    9.0294099 
     600    1.5876586            1    9.0351352 
     700    1.5820064            1    9.0825407 
     800    1.6008779            1    8.9426961 
     900    1.6023146            1    8.9416092 
    1000    1.5868738            1    9.0345907 
    1100    1.5664969            1    9.1763119 
    1200    1.6248372            1    8.7943553 
    1300    1.5801184            1    9.0811405 
    1400    1.5861526            1    9.0395004 
    1500    1.5898441            1    9.0371473 
    1600    1.6137772            1    8.8332314 
    1700    1.5986504            1    8.9520821 
    1800    1.5860047            1    9.0310533 
    1900    1.5700523            1    9.1400748 
    2000    1.5912883            1    9.0048122 
    2100    1.5749038            1    9.1218889 
    2200    1.5704838            1    9.1282578 
    2300    1.5978231            1    8.9405002 
    2400    1.5957639            1     8.971487 
    2500    1.5749451            1    9.1240991 
    2600    1.5763891            1    9.1096126 
    2700    1.5801322            1    9.0357936 
    2800    1.5774142            1    9.1035075 
    2900    1.5695301            1    9.1701027 
    3000    1.5774665            1    9.0983213 
    3100     1.590701            1    9.0037239 
    3200    1.5833791            1    9.0388523 
    3300    1.5867351            1    9.0330171 
    3400    1.5796209            1    9.0862893 
    3500     1.586305            1    9.0333386 
    3600    1.5898561            1    9.0254213 
    3700      1.59014            1     9.020448 
    3800    1.5840446            1    9.0637514 
    3900    1.5747554            1    9.0966063 
    4000    1.5796351            1    9.0798571 
    4100    1.5610167            1    9.1968401 
    4200    1.6030791            1    8.9149315 
    4300    1.5991664            1    8.9292572 
    4400    1.5917297            1    9.0088725 
    4500    1.5873309            1    9.0458538 
    4600    1.6053271            1    8.9185653 
    4700    1.5823585            1    9.0838531 
    4800    1.5964164            1     8.961124 
    4900    1.5679761            1    9.1574956 
    5000    1.5808194            1    9.1088157 
