Step Temp Density Press 
       0            2         0.05     0.099975 
     100    2.0787529         0.05   0.11311124 
     200    2.1526314         0.05   0.10691253 
     300    2.1680663         0.05   0.10611177 
     400    2.1734759         0.05   0.10973293 
     500    2.1818819         0.05   0.11002636 
     600    2.1908803         0.05    0.1050216 
     700     2.192906         0.05   0.10562912 
     800    2.1778867         0.05   0.10652411 
     900    2.1904386         0.05   0.10382853 
    1000    2.1909318         0.05   0.10534922 
    1100    2.1877041         0.05   0.10697108 
    1200    2.1947588         0.05   0.10739706 
    1300     2.193228         0.05   0.10870665 
    1400    2.1954455         0.05    0.1057771 
    1500    2.1969553         0.05   0.10807483 
    1600    2.1926909         0.05   0.10788436 
    1700    2.1959028         0.05   0.10664681 
    1800    2.2000623         0.05   0.10679196 
    1900    2.1960406         0.05   0.10525672 
    2000    2.1982394         0.05   0.10651379 
    2100    2.2014862         0.05   0.10509396 
    2200    2.1919251         0.05   0.10831671 
    2300    2.2009689         0.05    0.1070102 
    2400    2.1983117         0.05   0.10581904 
    2500    2.1925889         0.05    0.1083836 
    2600    2.1988138         0.05    0.1051217 
    2700    2.1943605         0.05    0.1050627 
    2800    2.1932892         0.05   0.10786799 
    2900    2.1889921         0.05   0.10744597 
    3000    2.1973547         0.05   0.10782465 
    3100    2.1936862         0.05   0.10613703 
    3200    2.1989771         0.05   0.10404538 
    3300    2.1974892         0.05   0.10600506 
    3400    2.1995556         0.05   0.10613426 
    3500    2.1912822         0.05   0.10592273 
    3600    2.1923184         0.05   0.10726384 
    3700    2.1948469         0.05     0.106401 
    3800    2.2004605         0.05   0.10687058 
    3900    2.2011475         0.05   0.10925271 
    4000    2.1986398         0.05   0.10674115 
    4100    2.1931199         0.05   0.11008523 
    4200    2.1929071         0.05    0.1057569 
    4300    2.1998732         0.05   0.10686579 
    4400    2.1893379         0.05   0.10638595 
    4500    2.1913492         0.05   0.10776362 
    4600    2.2000748         0.05   0.10430489 
    4700    2.1975035         0.05   0.10469714 
    4800    2.1993682         0.05   0.10752346 
    4900    2.1922071         0.05   0.10662261 
    5000    2.1948491         0.05   0.10531435 
