Step Temp Density Press 
       0           10         0.02      0.19995 
     100    10.036792         0.02    0.2037627 
     200    10.040987         0.02   0.20416278 
     300    10.034285         0.02   0.20615269 
     400     10.04335         0.02   0.20420769 
     500    10.043206         0.02   0.20450678 
     600    10.027326         0.02   0.20630573 
     700    10.042418         0.02   0.20519517 
     800    10.036247         0.02   0.20510511 
     900    10.039672         0.02   0.20479002 
    1000    10.034413         0.02   0.20514469 
    1100     10.04918         0.02    0.2031835 
    1200     10.04251         0.02   0.20448286 
    1300    10.031677         0.02   0.20612002 
    1400    10.033454         0.02   0.20584321 
    1500     10.03583         0.02   0.20505399 
    1600    10.034208         0.02    0.2056803 
    1700    10.043017         0.02   0.20455828 
    1800    10.037212         0.02   0.20418275 
    1900    10.023844         0.02   0.20713441 
    2000    10.042395         0.02   0.20452309 
    2100    10.020531         0.02   0.20798995 
    2200    10.038952         0.02   0.20381522 
    2300    10.020104         0.02   0.20737212 
    2400    10.024014         0.02   0.20733555 
    2500    10.037638         0.02     0.204889 
    2600    10.035949         0.02   0.20493104 
    2700    10.044309         0.02   0.20357616 
    2800    10.032819         0.02   0.20596854 
    2900    10.027639         0.02   0.20627092 
    3000    10.034676         0.02   0.20652314 
    3100    10.047583         0.02    0.2035463 
    3200    10.043761         0.02   0.20476693 
    3300    10.031406         0.02    0.2061165 
    3400     10.03465         0.02   0.20571288 
    3500    10.040953         0.02   0.20496591 
    3600    10.042561         0.02   0.20487932 
    3700    10.037042         0.02   0.20507725 
    3800     10.03743         0.02   0.20543683 
    3900     10.02949         0.02   0.20641209 
    4000     10.05539         0.02   0.20314598 
    4100    10.043204         0.02   0.20416349 
    4200     10.04005         0.02   0.20427537 
    4300    10.038485         0.02    0.2045482 
    4400    10.027005         0.02    0.2063874 
    4500    10.034126         0.02   0.20583761 
    4600    10.035434         0.02   0.20473566 
    4700    10.039458         0.02   0.20449083 
    4800    10.041117         0.02   0.20364412 
    4900    10.045133         0.02   0.20494172 
    5000    10.048333         0.02   0.20319386 
