Step Temp Density Press 
       0            5            1   0.87144868 
     100    2.5052948            1    18.259347 
     200    2.4314542            1    18.789082 
     300    2.3997579            1    18.988871 
     400    2.4690729            1    18.555842 
     500    2.4520114            1    18.642841 
     600    2.4653054            1     18.59695 
     700    2.4354772            1    18.779341 
     800    2.4517186            1    18.684734 
     900    2.4551229            1    18.649807 
    1000    2.4301264            1    18.805047 
    1100    2.4201561            1    18.853787 
    1200    2.4518397            1    18.680567 
    1300    2.4698077            1     18.51501 
    1400    2.4380572            1     18.76462 
    1500    2.4413285            1    18.742573 
    1600    2.4209041            1    18.858172 
    1700    2.4251791            1    18.824588 
    1800    2.4092633            1    18.917898 
    1900    2.4310448            1    18.848335 
    2000    2.4297512            1    18.807278 
    2100    2.4607945            1    18.621136 
    2200    2.4335588            1    18.818941 
    2300    2.4624696            1    18.584702 
    2400    2.4050247            1     18.96041 
    2500    2.4553771            1    18.634944 
    2600    2.4172989            1    18.873608 
    2700    2.4174911            1    18.897757 
    2800      2.43377            1    18.807328 
    2900    2.4296139            1     18.79812 
    3000    2.4448227            1    18.720477 
    3100    2.4570257            1    18.655171 
    3200    2.4651812            1    18.570475 
    3300    2.4205958            1    18.893816 
    3400    2.4426558            1    18.715951 
    3500    2.4391578            1    18.761744 
    3600    2.4515671            1    18.678546 
    3700    2.4124729            1    18.888579 
    3800    2.4326953            1    18.784994 
    3900    2.4449253            1    18.770445 
    4000    2.4332138            1    18.785195 
    4100    2.4567465            1    18.664014 
    4200    2.4557071            1    18.629634 
    4300    2.4656021            1    18.587483 
    4400    2.4425693            1    18.761548 
    4500    2.4332638            1    18.822041 
    4600    2.4488283            1    18.697381 
    4700    2.4569487            1    18.640084 
    4800    2.4601181            1    18.621545 
    4900    2.4217435            1     18.88293 
    5000    2.4302162            1    18.829196 
