Step Temp Density Press 
       0            3          0.1     0.276165 
     100    3.2255184          0.1   0.33795737 
     200    3.2686375          0.1   0.32935614 
     300    3.2690943          0.1   0.34995954 
     400    3.2856013          0.1   0.32805192 
     500    3.2758045          0.1   0.34371417 
     600    3.2919206          0.1   0.33914457 
     700    3.2746276          0.1   0.33879573 
     800    3.2912777          0.1   0.32951133 
     900    3.2770194          0.1   0.34466957 
    1000    3.2805716          0.1   0.33857159 
    1100    3.2920211          0.1   0.33353233 
    1200    3.2823349          0.1    0.3394244 
    1300    3.2744174          0.1   0.34252325 
    1400    3.2816605          0.1   0.33351865 
    1500     3.291629          0.1   0.33673613 
    1600    3.2908302          0.1   0.33753314 
    1700    3.2798332          0.1   0.34278663 
    1800    3.2764784          0.1   0.33881321 
    1900    3.2763301          0.1   0.34746902 
    2000    3.2788655          0.1   0.34267565 
    2100    3.2870236          0.1   0.34006597 
    2200    3.2894683          0.1   0.32953099 
    2300    3.2844435          0.1   0.33778376 
    2400    3.2939535          0.1   0.34064335 
    2500    3.2838366          0.1   0.33678653 
    2600     3.292824          0.1   0.33920983 
    2700    3.2855052          0.1   0.33674008 
    2800    3.2896292          0.1   0.33503267 
    2900    3.2985974          0.1   0.33404704 
    3000    3.2744923          0.1   0.34866043 
    3100    3.2881961          0.1   0.34489367 
    3200    3.2909274          0.1   0.33875208 
    3300    3.2948135          0.1   0.32970417 
    3400    3.2853301          0.1   0.33880752 
    3500    3.2955271          0.1   0.34072211 
    3600    3.2948863          0.1   0.33143246 
    3700    3.2986561          0.1   0.33689228 
    3800    3.2964055          0.1   0.33691584 
    3900    3.2813055          0.1   0.33154141 
    4000    3.2857218          0.1   0.33958015 
    4100    3.2987358          0.1   0.33101549 
    4200    3.2820253          0.1   0.34032683 
    4300    3.2846996          0.1   0.33695057 
    4400    3.2838148          0.1   0.33825204 
    4500    3.2915835          0.1    0.3339217 
    4600    3.2870497          0.1   0.34043009 
    4700    3.2908181          0.1   0.33680975 
    4800    3.2887082          0.1   0.34404408 
    4900    3.2745898          0.1   0.34293526 
    5000    3.2864954          0.1   0.33220837 
