Step Temp Density Press 
       0            5          0.5  -0.19912213 
     100    4.5523645          0.5    4.0932076 
     200    4.5017282          0.5     4.195252 
     300    4.4961946          0.5    4.2509483 
     400    4.4814688          0.5     4.311968 
     500    4.4854821          0.5    4.2339566 
     600     4.492501          0.5    4.2107365 
     700    4.4949707          0.5    4.2331774 
     800    4.4936491          0.5    4.2524331 
     900    4.4913633          0.5      4.26907 
    1000    4.5319895          0.5    4.0922566 
    1100    4.4945208          0.5    4.2283834 
    1200     4.489683          0.5    4.2683374 
    1300    4.4893816          0.5    4.1917464 
    1400    4.5005443          0.5    4.1974481 
    1500    4.5063381          0.5    4.1943619 
    1600    4.4757269          0.5    4.3337034 
    1700    4.4627022          0.5    4.3769229 
    1800    4.4778239          0.5    4.3174143 
    1900     4.463238          0.5    4.2980438 
    2000    4.4773486          0.5    4.2431932 
    2100    4.4930586          0.5    4.1798283 
    2200     4.460789          0.5    4.3154419 
    2300    4.4625763          0.5    4.3528818 
    2400    4.5031564          0.5    4.2177625 
    2500    4.4473292          0.5    4.4183792 
    2600    4.5280928          0.5    4.1068678 
    2700    4.4911053          0.5    4.2635677 
    2800    4.4833302          0.5    4.2469202 
    2900    4.5117674          0.5    4.2015652 
    3000    4.4899959          0.5    4.2407955 
    3100    4.4833749          0.5    4.2470247 
    3200    4.4652344          0.5    4.3793883 
    3300    4.4772652          0.5    4.2428166 
    3400    4.4821967          0.5    4.3121517 
    3500    4.5001578          0.5    4.2287862 
    3600    4.4898268          0.5    4.2491437 
    3700    4.4620255          0.5    4.3383963 
    3800    4.5286057          0.5    4.0870344 
    3900     4.489537          0.5    4.2460183 
    4000    4.4757408          0.5    4.3163598 
    4100    4.4774508          0.5    4.2529533 
    4200    4.4738369          0.5    4.3382889 
    4300    4.4469483          0.5     4.344983 
    4400    4.4889931          0.5    4.2578524 
    4500    4.5115655          0.5    4.2005698 
    4600    4.4920115          0.5    4.2470437 
    4700    4.4950232          0.5     4.204664 
    4800    4.5301295          0.5    4.1156452 
    4900    4.4876619          0.5    4.2639058 
    5000    4.4998251          0.5    4.1989232 
