Step Temp Density Press 
       0            2          0.1      0.17619 
     100    2.2206912          0.1   0.22732874 
     200    2.2838629          0.1   0.21827136 
     300    2.2840309          0.1    0.2264165 
     400    2.3077911          0.1   0.22848822 
     500    2.3316859          0.1   0.21346469 
     600    2.3132415          0.1   0.22289046 
     700    2.3224219          0.1   0.22118017 
     800    2.3231013          0.1   0.22492592 
     900    2.3288139          0.1   0.22325979 
    1000    2.3205023          0.1   0.22704458 
    1100    2.3308396          0.1   0.21223728 
    1200    2.3248289          0.1    0.2211485 
    1300    2.3223199          0.1   0.22048535 
    1400    2.3193646          0.1   0.22168889 
    1500    2.3189713          0.1   0.23011856 
    1600    2.3180995          0.1   0.22837141 
    1700    2.3093943          0.1   0.22953226 
    1800    2.3234901          0.1   0.22670307 
    1900    2.3332382          0.1   0.22260748 
    2000    2.3315866          0.1   0.22301094 
    2100    2.3226855          0.1   0.22538541 
    2200    2.3253165          0.1   0.22083509 
    2300    2.3279411          0.1   0.22699572 
    2400    2.3208131          0.1   0.22157511 
    2500    2.3227933          0.1   0.22150245 
    2600    2.3246408          0.1    0.2292286 
    2700    2.3200741          0.1   0.22259455 
    2800    2.3157579          0.1   0.22745983 
    2900    2.3226804          0.1    0.2126744 
    3000    2.3292818          0.1   0.22952915 
    3100    2.3307442          0.1   0.22065633 
    3200    2.3258978          0.1   0.22177901 
    3300    2.3307868          0.1   0.22424534 
    3400    2.3241243          0.1   0.21773532 
    3500    2.3271053          0.1   0.21753227 
    3600    2.3199996          0.1   0.22913108 
    3700    2.3224922          0.1   0.22411082 
    3800    2.3181673          0.1   0.22430298 
    3900     2.324185          0.1   0.21717385 
    4000    2.3260982          0.1   0.21996678 
    4100    2.3262228          0.1    0.2289949 
    4200    2.3131363          0.1   0.22946333 
    4300    2.3216666          0.1   0.22183716 
    4400    2.3304245          0.1   0.21746947 
    4500    2.3229746          0.1   0.21659944 
    4600    2.3308051          0.1   0.22676179 
    4700    2.3305442          0.1   0.21930279 
    4800    2.3241784          0.1   0.22177482 
    4900    2.3241073          0.1   0.22566851 
    5000    2.3333769          0.1   0.22066243 
