Step Temp Density Press 
       0           10          0.1      0.97599 
     100    10.136001          0.1    1.1215619 
     200    10.119826          0.1    1.1376133 
     300    10.129058          0.1    1.1312602 
     400    10.122026          0.1    1.1419957 
     500    10.117622          0.1    1.1371703 
     600    10.167304          0.1    1.1063364 
     700    10.150006          0.1     1.124521 
     800    10.149415          0.1    1.1226159 
     900    10.128114          0.1    1.1304427 
    1000    10.091596          0.1    1.1549224 
    1100    10.130093          0.1    1.1279301 
    1200    10.104213          0.1       1.1431 
    1300    10.130178          0.1     1.127612 
    1400    10.125096          0.1    1.1416183 
    1500    10.145994          0.1    1.1228843 
    1600    10.115827          0.1    1.1405666 
    1700    10.086908          0.1    1.1573972 
    1800    10.123577          0.1    1.1301155 
    1900    10.084718          0.1    1.1523342 
    2000    10.135492          0.1     1.119622 
    2100     10.12514          0.1    1.1295397 
    2200    10.124338          0.1    1.1290931 
    2300    10.098283          0.1    1.1467115 
    2400    10.095448          0.1    1.1492016 
    2500    10.133414          0.1    1.1250795 
    2600    10.149726          0.1    1.1135983 
    2700    10.149337          0.1    1.1166636 
    2800    10.132405          0.1    1.1267821 
    2900    10.134202          0.1    1.1253581 
    3000    10.112542          0.1    1.1301946 
    3100    10.111857          0.1    1.1346575 
    3200     10.13874          0.1    1.1231656 
    3300    10.131133          0.1    1.1312828 
    3400    10.115164          0.1    1.1342017 
    3500    10.114885          0.1    1.1370199 
    3600    10.148293          0.1    1.1166968 
    3700    10.120379          0.1    1.1262434 
    3800    10.148561          0.1     1.112452 
    3900    10.124164          0.1    1.1296451 
    4000    10.114311          0.1    1.1269453 
    4100    10.130307          0.1    1.1218795 
    4200    10.134021          0.1    1.1207456 
    4300     10.11499          0.1    1.1335646 
    4400    10.130101          0.1    1.1266585 
    4500    10.131403          0.1    1.1137955 
    4600    10.098392          0.1    1.1369815 
    4700    10.129075          0.1    1.1215364 
    4800     10.11488          0.1    1.1348311 
    4900    10.128897          0.1    1.1225673 
    5000    10.139504          0.1    1.1093536 
